Tract,RES1F,RES2F,RES3AF,RES3BF,RES3CF,RES3DF,RES3EF,RES3FF,RES4F,RES5F,RES6F,COM1F,COM2F,COM3F,COM4F,COM5F,COM6F,COM7F,COM8F,COM9F,COM10F,IND1F,IND2F,IND3F,IND4F,IND5F,IND6F,AGR1F,REL1F,GOV1F,GOV2F,EDU1F,EDU2F,TotalSqft
06037141202,987.35,0,18.6,14.88,130.571,181.664,386.036,121.65,3.647,0,0,76.399,25.948,53.234,169.724,0,0,36.809,51.086,1.284,0,0.98,36.28,7.2,0,0,20.058,27.95,21.079,3.638,0,7.74,0,2383.807
06037141302,1217.45,0,14.88,40.92,283.85,522.284,661.776,364.95,15.105,2.8,0,204.857,71.717,138.211,1115.66,31.885,2.675,51.089,219.323,11.224,0,40.577,139.49,8.086,0,0,42.661,15.234,45.054,2.429,0,10.304,7.169,5281.661
06037141303,93.296,0,0,0,0,181.664,882.368,304.125,0,0,0,31.886,11.053,9.864,38.799,11.796,0,6.272,4.067,0,0,0,8.935,2.7,0,0,7.39,0,7.737,0,0,0.545,0,1602.497
06037141304,752.738,0,0,104.16,346.297,204.372,193.018,0,0,0,0,153.894,44.544,77.852,279.516,5.136,2.14,37.975,113.557,5.136,0,0,32.455,3.1,0,0,22.45,4.524,15.35,0,0,61.51,2.247,2461.971
06037141400,2195.49,10.945,0,0,34.062,193.018,248.166,304.125,70.736,15.4,16.709,142.37,117.085,142.706,1544.08,42.1,13.268,190.45,108.402,13.128,0,56.6,56.126,21.2,0,5,47.92,15.278,221.485,0,0,16.328,0,5842.177
06037141500,2399.63,0,0,0,0,0,0,0,0,0,0,10.754,17.022,10.528,74.799,0,0,14.233,3.941,2.14,0,10,1.887,3.7,0,0,9.728,0.744,7.918,0,0,0,0,2567.023
06037141600,3572.69,0,0,0,0,0,0,0,3.647,0,0,14.222,17.094,9.877,117.647,0,0,5.453,27.986,0,0,1.8,4.587,0,1.4,0,9.372,4.614,5.259,0,0,0.92,0,3796.568
06037141700,2743.31,0,0,0,5.677,0,0,0,0,0,0,6.691,35.626,10.103,77.102,0,0,15.268,21.738,3.531,0,0,4.067,0,0,0,18.228,2.1,3.852,0,5.029,108.647,0,3060.969
06037143100,1674.53,0,37.2,186,221.403,170.31,468.758,60.825,0,0,0,137.299,42.084,99.79,374.224,18.216,3.852,71.448,152.376,8.049,0,15.558,34.091,5.8,0,0,21.211,4.832,25.034,0,0,2.525,0,3835.416
06037143200,780.276,0,40.92,130.2,181.664,340.62,413.61,304.125,2.889,3.5,3.031,133.98,21.548,51.61,185.175,4.815,0,39.248,50.891,6.943,0,1.115,18.47,0,0,0,19.501,1.594,21.94,7.918,0,14.225,0,2779.808
06037143300,2259.49,0,52.08,226.92,244.111,340.62,413.61,182.475,0,2.8,0,109.718,41.424,33.197,122.322,0,0,9.771,38.855,0,0,1.3,7.461,0,0,0,13.492,2.13,22.615,0,0,11.331,0,4135.723
06037143400,2385.61,0,0,126.48,340.62,510.93,386.036,121.65,3.647,0,0,48.526,6.054,43.531,189.546,0,0,16.282,43.796,2.568,0,3.315,10.102,2.043,0,0,16.503,9.664,47.693,0,0,121.528,0,4436.123
06037143500,1634.74,0,13.02,74.4,306.558,488.222,275.74,60.825,0,3.5,4.066,56.335,28.304,29.122,121.646,0,0,28.61,39.444,1.284,0,1.7,36.948,0,0,0,24.72,2.534,11.342,0,0,1.528,0,3244.588
06037143602,1365.53,0,16.74,74.4,187.341,408.744,413.61,60.825,32.849,190.4,28.248,114.709,19.902,97.961,178.864,0,22.363,7.102,172.248,0,0,4.529,37.77,0,0,0,10.601,17.51,16.772,0,0,6.141,0,3485.159
06037143603,406.504,0,0,11.16,56.77,181.664,551.48,60.825,3.959,0,0,17.59,4.679,11.074,66.803,0,0,2.788,19.011,0,0,0,1.91,0,0,0,4.572,0.91,2.675,3.531,0,0.229,0,1408.134
06037143604,163.268,0,0,18.6,51.093,158.956,468.758,1094.85,0,0,10.486,64.307,5.671,32.421,144.408,0,3.009,2.996,41.677,0,0,0,4.11,0,1.775,0,15.439,0.744,8.486,3.959,0,5.039,18.198,2318.25
06037143700,3548.58,0,0,14.88,17.031,45.416,110.296,0,0,0,0,98.112,122.144,76.282,402.937,9.362,0,23.865,144.243,19.653,0,0,29.291,0,0,0,7.028,3.06,67.367,0.884,5.136,20.677,0,4766.244
06037143800,2801.72,0,59.52,89.28,227.08,158.956,303.314,0,26.536,0,1.515,239.315,90.547,102.224,426.81,14.23,3.009,27.332,145.205,1.094,0,5.61,75.587,6.9,0,0,45.867,12.476,34.373,1.926,5.35,35.524,0,4941.3
06037143901,3384.14,0,0,11.16,0,0,27.574,0,116.095,3.4,0,270.033,64.452,105.681,345.101,21.785,6.019,46.8,155.573,2.247,0,12.931,47.688,7.32,0,0,39.496,5.83,17.642,1.373,5.029,358.689,0,5056.058
06037143902,1566.04,0,9.3,0,119.217,170.31,220.592,0,12.091,0,0,72.979,26.215,43.912,117.399,0,0,17.805,48.723,0,0,5.429,41.084,4.086,0,0,14.14,23.8,0,0,0,1.965,0,2515.087
06037181000,3502.52,0,18.6,14.88,62.447,68.124,27.574,0,25.261,30.8,9.737,76.792,55.545,81.327,205.607,9.416,0,27.631,43.286,0,0,50.3,23.487,7.4,2.91,0,29.255,11.271,52.711,4.28,5.35,13.992,7.704,4468.207
06037181300,2153.94,3.98,22.32,48.36,39.739,45.416,27.574,0,11.407,21.7,0.64,144.326,10.82,35.564,60.355,0,0,3.745,21.951,0,0,1.3,31.038,1.6,0,0,6.712,2.7,13.247,0,0,2.354,0,2710.788
06037181400,1629.05,9.95,39.06,96.72,119.217,102.186,303.314,0,23.005,110.6,5.35,125.063,33.65,140.423,67.291,0.909,0,36.354,35.988,0,0,2.229,11.5,0,0,0,14.184,4.8,61.923,0,15.474,23.07,0,3011.311
06037181500,2207.55,0,61.38,22.32,22.708,0,0,0,0,0,0,30.473,16.066,12.904,33.058,5.564,0,7.175,4.712,2.188,0,4.458,0.887,5.1,0,10,12.776,1.85,6.987,0,0,36.924,0,2505.08
06037181600,1416.1,0,76.26,63.24,22.708,11.354,0,0,0,597.9,19.701,21.742,16.591,25.37,17.849,0,0,6.846,10.273,2.14,0,0,0,0,0,0,2.046,0,24.276,0,0,3.67,1086.05,3424.116
06037183101,2008.31,0,29.76,52.08,17.031,56.77,27.574,0,0,3.5,0,73.284,14.4,21.961,15.792,0,0,0,27.938,0,0,0,7.6,0,0,0,10.088,0,14.507,0,33.17,13.888,0,2427.653
06037183103,724.71,0,40.92,119.04,153.279,113.54,275.74,60.825,0,5.6,0,10.394,6.955,8.52,14.589,0,0,0.501,5.353,0,0,11.4,0,0,0,0,4.63,0.744,12.091,0,0,0,0,1568.831
06037183104,1146.99,0,18.6,22.32,22.708,34.062,27.574,0,0,0,0,5.638,8.025,27.642,12.459,0,0,0,5.031,0,0,0,0.887,0,0,0,1,2.232,4.494,0,0,11.877,0,1351.539
06037183220,1308.5,8.955,31.62,44.64,22.708,170.31,27.574,0,0,58.8,21.079,25.207,10.107,30.094,22.562,4.708,0,13.482,33.945,0,0,0,0,0,0,0,5.87,0.82,25.1,0,0,0.974,0,1867.055
06037183221,1188.25,0,3.72,48.36,102.186,0,110.296,0,0,10.3,0,6.028,4.815,80.474,15.278,1.819,0,1.819,7.712,1.094,0,0,1.8,0,0,0,5.656,0,0,0,0,8.667,0,1598.274
06037183222,1358.08,0,0,78.12,51.093,45.416,0,243.3,4.494,0.6,0,15.853,0.749,14.583,28.233,0,0,0,2.322,0,0,0,1.774,0,1.5,0,16.478,3.49,8.132,0,0,1.177,0,1875.394
06037183300,1478.23,0,20.46,33.48,11.354,34.062,0,0,0,0,0,27.922,24.126,33.773,23.672,0.909,0,9.354,10.165,0,0,2.229,9.6,0,0,0,7.6,4.4,20.515,0,0,1.712,0,1753.563
06037183401,1176,0,13.02,22.32,11.354,34.062,0,0,9.095,4,1.391,58.983,10.978,22.681,20.409,5.05,0,11.425,9.098,0,0,3.029,1.8,5,0,0,1.51,1.2,14.354,0,0,13.91,0,1450.669
06037183402,1069.57,0,26.04,66.96,56.77,79.478,55.148,0,3.647,47,10.7,25.271,22.058,40.821,47.386,0,0,5.076,4.922,0,0,3.5,11.661,0,0,0,20.829,0,8.914,0,0,13.589,0,1619.34
06037183510,1256.16,0,20.46,7.44,0,0,0,0,0,0,0,2.354,3.074,6.732,7.311,0,0,0,0,0,0,3,0,0,0,0,4.79,0,2.568,0,0,40.018,0,1353.907
06037183520,842.31,0,53.94,18.6,68.124,90.832,137.87,121.65,0,44.1,0,9.623,1.977,12.851,30.018,0,0,2.247,12.958,0,0,0,0,0,0,0,2.045,5.2,4.494,0,0,13.728,0,1472.567
06037183610,738.43,0,33.48,78.12,28.385,136.248,165.444,0,2.782,45.4,0,62.587,8.699,11.534,15.837,0,0,10.486,30.925,0,0,0,13.6,0,0,0,2.786,0,8.988,0,0,0,0,1393.731
06037183620,952.56,0,40.92,66.96,85.155,102.186,0,0,1.605,7.7,0,28.8,50.465,13.085,20.609,1.712,0,1.723,25.309,0,0,2.229,11.687,0,0,0,3.05,0,30.836,0,4.494,8.025,0,1459.11
06037183701,742.84,0,0,119.04,119.217,136.248,193.018,121.65,0,0.7,3.031,33.503,12.324,19.613,19.805,0,0,20.651,9.844,0,0,24,1.8,0,0,0,1.256,0,13.424,0,0,0,0,1591.964
06037183702,1047.91,12.935,9.3,0,62.447,102.186,137.87,60.825,0,9.8,0,30.377,3.914,8.292,27.588,0.909,0,4.601,5.778,0,0,3.5,12.234,0,0,0,9.963,1.3,33.346,0,0,13.384,0,1598.459
06037183810,514.892,0,55.8,133.92,232.757,193.018,165.444,0,0,31.5,6.527,76.933,13.091,46.892,63.027,19.043,0,27.906,33.598,0,0,1.115,0,0,0,0,5.316,1.2,24.137,0,0,0,0,1646.116
06037183820,513.03,0,9.3,40.92,170.31,170.31,137.87,60.825,0,0,0,17.869,3.761,2.247,19.272,0,0,0,0,0,0,0,0.887,0,0,0,4.011,1.3,0,0,0,9.737,0,1161.649
06037185100,3518.69,16.915,48.36,107.88,73.801,34.062,27.574,60.825,0,185.5,49.113,33.496,4.162,31.361,63.781,0,0,3.647,74.005,0,0,3.4,32.937,5.5,0,0,7.54,1.533,52.846,0,0,34.903,0,4471.831
06037185202,1515.47,0,61.38,33.48,11.354,22.708,137.87,60.825,0,0.7,0,9.862,21.708,4.032,33.639,0,0,1.284,3.638,0,0,3.2,4.33,0,0,0,4.488,0.93,4.128,0,0,0,0,1935.026
06037185203,1127.69,0,74.4,81.84,0,11.354,0,0,0,1.4,0,19.802,49.862,11.678,19.782,0,0,0,2.044,0,0,27.8,5.3,48,0,0,2.824,0,8.346,0,5.243,0,0,1497.365
06037185204,1302.81,0,0,0,11.354,0,0,0,0,4.2,0,8.093,9.224,2.725,14.01,0,0,0,2.871,0,0,0,3.547,0,0,0,3.601,0.744,0,0,0,16.478,0,1379.657
06037185310,852.6,0,18.6,148.8,45.416,22.708,0,0,0,0,0,15.958,15.087,25.824,56.897,19.046,0,0,2.891,0,0,0,0,0,0,0,2.52,0,8.469,8.774,0,29.639,0,1273.229
